conversion,coupon,X1,X2,X3,membership_level_0,membership_level_1,membership_level_2
0,1,-0.59276693,-0.658359251,0.12297805826855272,0,1,0
0,0,-0.502885465,0.6665383190257164,-1.212078049,0,1,0
1,0,0.8501024817742215,-0.547395265,-1.536808243,0,0,1
1,0,0.3680954823718383,0.7988557484613913,0.28876476142531565,0,1,0
0,1,0.9792772998888517,1.8457561126797655,0.3570024570079778,0,1,0
1,1,-1.136085083,-1.541900893,-1.142110014,0,1,0
0,0,-1.680647129,-1.481247241,-0.463625254,0,0,1
0,0,-0.07710299,0.7265792684397053,0.7614889193005144,0,0,1
1,1,-0.081308825,-0.292941467,-0.490243754,1,0,0
0,1,-0.512423029,-0.093312824,-0.853854987,1,0,0
0,0,-0.130107911,-0.31826785,0.051063548,1,0,0
1,1,-1.72274804,-1.974355815,-0.194444493,0,1,0
0,0,-0.0456848,-0.536108053,-1.079568899,0,0,1
1,1,-0.438044202,-0.469068363,-0.194926049,1,0,0
0,0,1.7284713555010724,0.29944225185118545,-1.040246887,0,1,0
0,0,-1.991112774,-0.706900383,-0.49599586,0,1,0
0,0,0.8080528914042853,0.45612369127618035,0.7261072513722603,1,0,0
0,1,-1.697355766,-1.669976935,-1.321620515,0,1,0
1,0,-0.106588395,0.344583179,0.11430536344448498,1,0,0
1,0,-1.357729602,-1.646682237,-0.89674872,1,0,0
0,0,0.9638318859647791,-0.538052281,0.5634424504737754,0,1,0
1,0,-0.840118342,-1.222311553,-1.153805786,0,1,0
1,0,-0.676125365,-0.713980037,-1.865164433,0,1,0
0,1,-2.605070914,0.15012388057954482,-0.30698672,0,0,1
0,1,0.8301744049380131,0.2831182328440567,1.4240687824062586,1,0,0
1,0,0.9079541057177334,0.5066103564622078,-0.377656347,0,0,1
0,0,0.4539987667519991,1.982223496790802,1.385385668735995,0,1,0
0,0,-0.101910668,1.2021986389021524,-1.028631958,0,0,1
0,0,0.3769010379840785,0.9278606662114397,1.073682108918953,1,0,0
1,1,-0.375156438,0.7295571796741064,1.374849800116189,1,0,0
1,1,-0.507473882,-0.647631183,-0.069477788,1,0,0
0,0,-0.648567426,-0.210294057,-1.072783578,0,1,0
0,1,0.15539384425153976,-0.541183265,0.6387439623565045,0,0,1
0,1,0.4576991973004594,-0.306800042,0.9820970323302545,0,0,1
0,0,-2.188265518,-0.93755555,-0.46992785,1,0,0
0,1,0.754641883,0.1393282001295678,-0.739853169,1,0,0
0,1,-0.021532667,-0.041708195,1.6267275011495863,0,1,0
1,0,0.7274666466145742,1.2389382678114733,1.2272818216531924,1,0,0
1,0,-0.312708885,0.10724909085750167,0.7963661524084251,0,1,0
0,1,1.0789986912076284,1.7698807381570691,1.444458728603555,0,1,0
0,0,1.2386585860100456,0.3150735476530821,-0.350968377,1,0,0
0,1,-1.058306467,0.48649965333735284,1.1666000242957681,0,1,0
0,0,-0.736416238,0.1449320494772101,-0.96556675,1,0,0
0,1,1.367661394784672,0.5010677110236043,0.42554448976330733,0,0,1
1,0,-0.42901888,0.063228793,1.6594720608325484,0,1,0
0,1,0.16376005125077026,-0.194818706,-0.827500979,0,0,1
0,0,-0.28127944,-0.274012464,-0.808099806,0,1,0
0,0,0.420067573,-0.201785856,-0.275659089,1,0,0
0,1,0.5999967311696298,0.2971228045689507,0.37964070600195726,0,1,0
0,1,2.3457534025181874,1.251361104801181,1.9167960967571696,0,1,0
1,1,0.4678655836650675,-1.108262843,-0.519323481,0,1,0
0,1,1.0164061301107226,0.4214377024454786,1.394012225,0,1,0
1,1,0.22497211620462826,0.12757104033453473,0.5564326515232882,1,0,0
0,1,-0.574639486,-0.868960586,-0.758216733,0,1,0
0,1,-0.489275438,-0.032143692,0.064989716,1,0,0
0,0,1.1245304507206804,0.4201955070384832,1.4387590238673251,0,1,0
0,1,0.3094225112339526,0.064591681,-0.442477758,0,1,0
0,0,0.46637157824467174,0.4083844178585916,0.2270612745152576,0,1,0
0,1,-0.209283023,-0.24454021,-0.496026954,1,0,0
0,0,0.28609987217778116,-1.132770021,-0.377885866,0,1,0
0,0,-0.2084838,2.599031010781855,1.9514660604521195,1,0,0
0,0,-0.869120626,-0.454661288,-1.355312857,0,0,1
1,1,-1.226974728,0.4878956944721639,0.15833983584738756,1,0,0
0,0,1.371322161553072,-0.386692434,-0.060274734,1,0,0
0,1,0.5857188194999473,0.6794735787824046,1.7911652832709923,0,0,1
1,0,-1.993450419,-1.371100377,-1.048811829,0,1,0
1,0,1.0085712013326296,1.594924136182558,1.6610921529478844,1,0,0
0,0,0.9102441486383199,-0.639793549,-1.870059265,1,0,0
0,0,-0.638171684,-0.180148734,0.3299467545335216,0,0,1
0,0,-0.680543523,-0.926747612,-1.713000524,0,0,1
0,0,-0.578096716,-0.001675642,-0.725178351,1,0,0
0,1,0.17628048949337527,1.3931586920948205,1.4570281390315174,0,0,1
0,1,-0.651240271,-0.198099766,-0.032271943,0,0,1
0,0,-0.560391358,-0.015484592,-1.001287979,1,0,0
0,1,0.36801878227104057,0.7574899075981238,0.9969176105559701,1,0,0
0,1,1.101356054,-0.300749077,0.7418890505727989,0,1,0
0,1,-0.731587925,0.13110086722146627,0.7491380531958204,0,0,1
1,1,-0.306003747,-0.131190831,1.1127528874720805,0,1,0
0,0,-1.469315563,-1.702359498,-0.379357832,0,1,0
0,0,-0.866937577,-0.310000871,-0.45284999,1,0,0
1,1,-0.057423482,-0.748490161,-0.483869912,0,0,1
0,1,-0.162726929,0.388009905,0.9163031178161503,1,0,0
1,0,-0.089162015,0.5976166588522746,-0.98355169,1,0,0
0,0,-0.01980619,-0.523959188,-0.218074759,1,0,0
1,1,-0.386922384,-0.967629881,-1.173325629,0,1,0
1,1,0.7603784567899594,0.4652644955664751,-1.535780642,0,0,1
0,0,-0.680126284,0.4639360945201337,-0.126971532,0,1,0
0,0,1.4414367493702378,0.545145192,0.060819311411698045,1,0,0
0,0,-0.216258944,-1.788489308,-0.994884822,0,1,0
0,0,-0.475677269,-0.249780512,0.9900445199145796,0,1,0
0,0,-0.301518996,2.516116227992426,1.7265548806742583,1,0,0
1,0,0.3711219480278017,0.12352828399259168,0.5266257565071961,1,0,0
1,1,-0.176299904,-0.831521459,-0.434554491,1,0,0
0,1,-0.446407281,-0.001278685,0.36554181975332944,0,0,1
1,0,-0.680027185,0.5945710697737012,-1.084788196,1,0,0
1,0,0.6046558679834578,0.13445258959521972,0.5890560730506681,1,0,0
0,1,-0.800286451,-0.957704061,-1.709734046,0,1,0
1,0,-0.625643513,-0.495389959,1.1673904261384864,1,0,0
0,1,1.0974823824742634,-1.152460986,-0.952919482,1,0,0
0,0,0.21861641708954035,0.1308430159803816,-1.024329106,1,0,0
0,0,0.8346036157458555,0.3726464102254481,1.1861311686487794,1,0,0
0,1,0.7787716796901629,1.4490596532465427,-0.024581873,1,0,0
0,1,-2.454497929,-1.589494139,-0.631278721,0,1,0
0,1,0.19820608037581208,-0.784358477,-0.059215887,0,1,0
0,0,0.36211797832286235,-1.549352612,0.3528300428800482,0,0,1
1,0,-0.773165764,-2.190418474,-0.332561436,0,1,0
0,1,-1.440600725,-0.996810911,0.23661385693879913,0,1,0
0,1,-1.630605617,-0.603717984,0.5905022146432168,1,0,0
0,0,-0.79968299,-1.021435887,-0.372994602,0,0,1
0,1,-0.484466604,-0.546940053,-0.686214583,1,0,0
0,1,0.9875594815337322,0.13414468009079858,-0.019513355,0,1,0
0,0,0.20583750895972303,1.4798684903968697,2.5919537772665873,0,1,0
0,1,-1.148842914,-0.424628928,0.19481541329169455,0,0,1
1,0,0.32073462828926014,-0.710432985,-1.252928663,0,1,0
0,0,-0.863628885,-0.971408821,-1.150347293,0,1,0
0,1,1.77802975,2.642254381276425,-0.365320834,0,0,1
0,0,-1.624405426,-0.204302295,-0.854691366,1,0,0
0,0,-0.852001717,-0.11688798,0.2580997983681796,1,0,0
0,0,-0.549092478,0.16206769186385164,-2.404855807,1,0,0
1,0,-0.998073154,-0.961012896,-0.676603365,0,1,0
0,1,-2.449324918,-1.253428225,-0.455406154,0,0,1
0,0,0.8032406888904634,-0.900359111,-0.886484389,0,1,0
0,1,2.158472423626036,0.21736874130764336,-0.125510892,0,1,0
0,0,-0.8172324,0.009029647,0.18869529461086967,0,1,0
0,0,0.4094673,-0.216723268,0.2727280173034862,0,0,1
0,1,0.1812051881763981,0.9930312239671624,1.4632777122687963,1,0,0
0,1,0.8719900938296559,0.097634305,1.1666365629502147,0,0,1
1,1,-0.719877477,0.5803374026343121,-0.864572782,0,0,1
0,1,-0.422307345,0.3557440373099486,-0.982930989,1,0,0
1,1,-1.421153254,-1.172622748,-0.574850908,0,0,1
0,1,-0.261057669,0.6402143660885032,0.5199633351820308,1,0,0
0,0,1.763468976966548,-0.545334357,-1.575075592,0,1,0
0,1,0.002366637,-0.092937905,-0.811168246,0,0,1
0,0,0.5399582146776692,-0.27084411,-0.410799852,1,0,0
0,1,-2.54073173,-0.002300267,0.5001155995579976,1,0,0
0,1,-0.063657713,0.562174785,1.2623035419554396,0,1,0
0,0,0.071701723,-0.188494169,-0.38449287,1,0,0
1,1,-0.21268424,-0.304366321,-0.535647417,0,1,0
1,1,1.056140929736504,0.23805164820834301,0.8932018289177183,0,1,0
1,0,0.4037863724124365,0.7681428354245259,1.9396266092847962,1,0,0
1,0,-0.122372168,0.16752405823564426,0.7390545256373852,0,1,0
0,1,-0.386526415,-0.191301629,0.604793652,1,0,0
0,0,-0.703423212,0.044587560923669486,-2.121903929,0,1,0
1,1,-0.021516701,-0.62896405,-0.639385244,1,0,0
0,1,1.2128693098256156,-1.221532727,-0.653726302,0,0,1
0,0,-1.383400721,-0.704683334,1.1844721603708435,1,0,0
0,0,-0.008857086,-0.95788607,-1.217921695,0,1,0
0,0,0.13128040471555746,0.6882113474652182,0.7875000244032799,1,0,0
1,0,-0.183963427,-1.371186294,0.7050900201469317,0,1,0
1,0,-0.073432519,0.23188086081648515,1.3685546451231934,0,1,0
0,1,1.0563459797454167,1.213321920624062,0.9484617818063316,0,0,1
0,0,-1.624761356,-0.328955239,-0.614921675,1,0,0
0,0,0.5386009087825341,0.4673054817471681,1.190323462,0,1,0
1,1,0.2644566822827628,-0.520611444,0.7695354674237075,1,0,0
0,0,-1.099492118,0.7443415405066167,0.8730374187937238,0,1,0
0,1,0.521946608,-0.28067701,0.9788583875942802,0,0,1
0,1,1.0258817944009064,-1.278282407,-0.4822522,0,1,0
1,1,0.060653725,1.001510247664622,1.0556782103051465,1,0,0
0,0,-0.848937187,-0.256717417,-0.502389321,0,1,0
1,1,-1.048098677,0.2697003908012959,-1.075743782,0,1,0
0,1,0.9589133107493574,0.8499404664101117,0.5160533256285804,1,0,0
1,0,1.4876509100156152,0.005197969,-0.625642863,0,0,1
0,0,-0.675473887,-1.915013818,-1.266358785,0,1,0
1,1,0.2703320101443608,-0.729897221,0.7750233056379188,0,1,0
1,1,-0.237020127,-0.59303918,-1.362926456,0,1,0
0,0,0.6771156657402115,-0.048696501,0.18252211624730538,0,1,0
1,1,1.0780779545839032,0.7248880688396208,0.2779654370232764,1,0,0
1,1,-0.211186277,-0.189709912,0.031922745,1,0,0
1,1,0.221245799,-1.245094204,-0.922270653,0,1,0
0,0,0.065195278,1.0523999652271743,1.141881489979566,0,1,0
1,0,-0.359125747,0.27848814702715724,1.2862096448653813,0,1,0
0,1,2.0405620176177948,-0.55002142,-1.448754319,1,0,0
1,0,-1.296438316,-1.105669255,0.1425507982184157,0,1,0
0,1,1.638469960321454,0.2503837444086822,-0.285821716,1,0,0
0,1,-1.707126976,-1.311232435,-0.982594257,0,1,0
0,0,-0.672065269,-0.192548058,-0.010479915,0,1,0
0,0,0.24376521949632515,-0.675938516,-1.332582481,0,1,0
0,1,-0.46307627,0.20257321636600015,-0.438918806,0,0,1
0,0,-1.478851594,-0.887298623,-0.166556141,1,0,0
1,0,0.5524814290276846,0.7432289390682196,0.8717554591704957,0,1,0
0,1,1.4093067306195703,0.5682792637592289,-0.3707672,0,0,1
0,0,0.27392472598646506,-1.7519287,-0.562350344,1,0,0
0,0,-1.057359349,-0.685576261,-0.914296837,0,1,0
1,1,0.2155622447262215,-0.211382518,-0.950585954,0,1,0
0,1,-1.087621658,-0.463997041,-1.136351311,0,1,0
1,0,-0.153103691,1.1060529795053242,2.025498848160948,0,1,0
0,0,0.6927559136283451,2.1933396533150966,0.5342186990231041,0,1,0
0,1,1.9396828161811297,2.1421724472167556,1.115815530962245,0,1,0
0,1,-0.961126987,-0.529677166,-1.093795578,1,0,0
0,1,0.9055942099464489,1.843025759867821,1.4045024859901825,0,0,1
0,1,0.5914746412386335,-0.524849461,-1.613724827,1,0,0
1,1,-1.524537191,-1.335509609,0.7608860386243187,0,1,0
1,1,0.10642797466861778,-1.315734263,-0.21689316,0,1,0
0,0,0.3211830531851972,-0.107135434,0.22534854822435665,0,1,0
0,1,0.46950870884079476,-0.769515453,-0.405607665,1,0,0
0,1,1.0228158223008466,-1.421915772,-1.125269019,0,1,0
0,1,0.8832005961795353,1.9102719512314192,0.6577693869110861,0,1,0
0,0,-0.390391718,0.9894615733759305,0.13404344898350598,1,0,0
0,1,0.11089045669726244,0.29635631847086596,-0.089054727,1,0,0
0,0,1.2110620972766155,0.8587280807271039,1.1430517526368762,1,0,0
1,1,-0.849297121,-0.794751611,-0.985576132,1,0,0
1,0,-1.399837281,-1.238079205,-2.552380589,1,0,0
0,1,-0.585447431,-0.017242102,0.061205612,1,0,0
0,1,-0.023495811,-1.222759311,-0.203908669,0,1,0
1,0,-0.829453792,-1.739632558,0.063737853,0,1,0
1,1,-0.143238973,-0.117261262,-0.299792385,0,1,0
0,1,-0.826758338,0.46430723320547235,-1.367743852,0,1,0
0,1,-0.154794533,-0.665267825,0.059373489,1,0,0
0,0,0.6750108519259588,1.226459797969456,0.097270002,0,1,0
0,0,0.9842214396371536,1.1749852792230666,0.615658816,0,1,0
0,1,0.073841356,0.29659482231830053,1.5783265205799937,0,1,0
1,1,-1.317787778,-0.093029576,0.066926204,0,1,0
0,0,0.8360184505816903,-0.1333418,0.31719156105332974,0,1,0
0,0,0.091856616,0.4750045814673465,6.419586503414028e-05,1,0,0
0,0,0.11559919270896275,0.5361063485189723,-0.208988582,1,0,0
1,1,-0.741181015,-0.478800581,-1.338316057,0,0,1
0,0,0.1450591503545731,-0.56166955,-0.918905967,0,1,0
0,1,-0.08662651,0.29000794891573345,1.2272412916616415,1,0,0
0,0,-0.569815999,0.2484179972500314,-0.476095138,0,1,0
1,1,0.850256404,0.4182764431352785,0.11342759382664576,0,1,0
0,1,0.5955136753582602,0.8804979698797875,0.7075517084064529,0,1,0
1,1,-0.435739227,-0.283614914,0.095035209,1,0,0
0,1,0.9414351718085353,1.2827143897472664,0.6199730378778409,0,1,0
1,0,0.4091342541024793,0.6953849400758872,1.6475243324708269,0,1,0
1,1,0.8977626010586258,1.2760155158824888,0.5650059933555894,1,0,0
0,0,-0.41233768,-0.787827719,-0.185398931,0,1,0
1,0,-0.503427381,0.6513688708217572,0.5309542067723941,1,0,0
0,1,1.0499751717650019,0.8993134596815076,1.9948958580052853,1,0,0
0,1,0.7974071303109479,-0.636843342,0.9070703074451356,0,0,1
0,1,1.0543297521628394,1.1759955884267614,1.3345665421015291,0,1,0
0,1,-0.483298306,-0.220470563,-0.828735749,0,1,0
1,0,-0.322808625,-1.026693405,-0.58449208,1,0,0
0,0,-0.960392297,-0.251979658,0.13634234813859333,0,1,0
0,1,0.23670997118159154,-0.920587742,0.5926028837334778,1,0,0
0,0,-1.47215418,-0.143087424,0.7790379524216323,1,0,0
0,1,-0.786011828,-1.147192807,0.16853867373196418,1,0,0
1,1,-0.417579523,0.6744225829584355,0.2845235576384779,0,1,0
0,0,0.7916812423936049,-0.697501006,-1.159829583,0,0,1
0,1,-0.395516396,-2.192514094,-1.381385908,0,1,0
0,0,0.034976507053296836,0.8759471742038757,-0.689785643,0,0,1
1,0,-1.118207976,-1.907026661,-0.665348043,0,1,0
0,1,0.6276939581756157,0.40500786947870254,-0.678680089,0,0,1
1,1,-1.157778258,-0.131637216,0.013417802637031842,0,0,1
0,0,-1.650029894,-0.472616753,-0.120138576,0,1,0
1,0,-0.84217681,-1.670938026,-2.337129058,1,0,0
0,1,-0.003867741,1.9639066256890214,-0.038924499,0,1,0
1,0,0.7899033224526456,0.19656190296464549,-0.015238462,1,0,0
0,1,0.31155016091531684,0.14068829776131578,0.7119292801920661,1,0,0
0,1,-0.639701159,-0.005402294,-1.076763433,0,0,1
0,1,0.8067799500933213,-0.226288777,-0.076688626,1,0,0
0,0,0.274257062,1.9522814640623927,1.0829416929102587,0,0,1
0,1,0.47621021713185746,-0.892181754,-1.150837197,1,0,0
0,0,0.3700473519868707,1.0053649879591307,0.2764845545881799,0,1,0
0,0,-1.866701602,-0.402855196,0.064311999,0,0,1
0,1,-1.092829531,0.065657165,-0.077826225,0,1,0
0,1,0.7247029190774706,-0.437835478,-0.874586962,0,0,1
1,1,0.16050801057779204,-0.398540832,-0.970658857,0,1,0
1,0,-0.099609439,-0.428903489,0.024694353453044278,0,1,0
0,1,1.3018913518721946,1.7497040670361552,0.921066765,0,1,0
1,0,-0.135913477,0.16170023416474458,0.8649136395180941,0,0,1
1,1,-0.876784383,-0.2568634,-0.101288009,1,0,0
0,1,-0.878392239,0.4550225167907239,0.34789002157157006,1,0,0
0,1,0.32751786639930147,0.1426534943433632,0.9905351443754381,0,1,0
1,0,-0.368713176,0.5571835477643257,-0.507991008,1,0,0
0,0,0.6150642789504851,-2.084912516,-0.523418516,0,1,0
0,0,1.2559300265477806,-0.150875187,1.4852786480112123,0,1,0
1,0,1.441764212403052,0.13190905293432012,0.4316434290357541,1,0,0
0,0,-0.067639661,0.42216889472574776,0.2639631513106052,0,0,1
0,0,1.036485809226877,1.2787152134827124,-0.138683232,1,0,0
0,1,-1.911314196,-1.982923913,-1.243140426,0,0,1
1,1,-0.74476782,-0.996852833,-1.339513201,1,0,0
0,1,-0.07431153,0.7428196664902469,1.774542306,1,0,0
0,1,-2.611535201,-0.271576408,0.15563380526464182,1,0,0
0,0,-1.887972631,-0.636260157,-0.234749039,0,1,0
1,1,-0.374782646,-0.94432927,-1.085906211,0,1,0
0,0,1.396540357393257,1.7755484334345892,1.3120841194493877,0,1,0
1,0,0.7332450432609925,-0.032663642,-0.786721856,1,0,0
0,1,-0.002130392,-0.099533234,0.40456401780299656,0,1,0
0,0,0.1728841465811315,-0.632826685,-0.212645191,0,0,1
1,1,0.7960266752689946,0.5199951340909088,0.3737555039416369,0,0,1
0,1,0.3982903093620603,-0.409232922,1.6494021527498475,1,0,0
1,1,1.0630889201410738,0.2519799074910231,-1.545357993,0,1,0
1,1,0.2569163708109908,-1.42326749,-1.949258044,0,1,0
0,1,-1.267872482,-2.630946985,-1.989529992,0,1,0
1,0,-0.778247413,0.1734227746207812,0.2612448036356039,0,0,1
1,0,-0.696073001,-0.315797023,-1.700317721,0,1,0
0,1,-1.231088482,-0.110436209,-0.102776253,0,0,1
0,1,0.286650969,-0.106230852,-0.759648539,1,0,0
0,1,0.8522573381824867,1.3547303232724341,0.5800787125625788,0,1,0
0,1,0.22449862120390793,-0.672918514,0.088184977,0,1,0
0,1,-0.452329623,-0.277618768,-0.479975862,0,1,0
0,1,1.5191024640412671,1.4726740042430073,1.3519812037372145,0,1,0
0,0,0.2961502373210712,0.121461902,-0.791795676,0,1,0
0,0,1.646202610919196,1.014887753575754,-0.112018202,0,0,1
1,0,0.30674505788473644,-0.708226773,1.5166915021204617,0,1,0
0,0,0.9355803275157287,0.34026503043963907,0.6186558660386725,0,1,0
1,1,0.006478373,1.3302730200994917,0.8288236981199895,0,1,0
1,0,1.6114792201384833,0.8038122676195484,-0.68921538,1,0,0
1,0,-1.030467608,-1.031171238,-0.618409759,1,0,0
1,1,-0.444535617,0.13426004537338157,-0.577075295,0,1,0
0,0,0.9208919731327841,-0.701209095,-0.457193937,0,0,1
0,1,0.7568698638768314,0.6332480939905749,0.4522773744074577,1,0,0
0,0,0.723592055,-0.697076249,-0.808871766,1,0,0
0,1,-0.598596279,-0.999926067,-0.399625366,0,0,1
0,1,-0.030824363,-0.64123824,-0.433673124,1,0,0
1,1,-0.939675628,-2.695476711,-0.475533853,1,0,0
0,1,-0.585466278,-0.918452092,-0.411128231,0,1,0
1,0,-1.989898197,-1.740852437,-0.120060696,1,0,0
1,1,-0.554603686,0.41778992624874745,-0.726293991,0,1,0
1,0,-0.750485765,-0.638998748,0.5472576545851944,1,0,0
0,1,1.438405189504368,0.2748049703604295,-0.134207359,0,1,0
0,1,1.4221471103340169,-0.628897064,-0.206937186,0,0,1
0,1,0.15186879058198585,-0.936096575,0.3654088155403881,0,1,0
0,0,-0.890689009,0.4114970785520502,0.7003016873705848,0,1,0
0,0,-1.131507307,0.049784854,1.2997651564756993,0,0,1
0,0,-0.212681329,-0.702275599,0.7483635897868017,1,0,0
0,0,-0.162638424,0.060462146843248875,0.001625921,0,1,0
0,1,-0.031000639,0.1956383547554967,0.7787514510215937,1,0,0
1,0,-0.6862662,0.17426911733461198,1.2170697783874171,0,0,1
0,1,0.25113917723933593,-0.435184806,-0.279976006,0,1,0
0,0,0.5841056227532034,0.035894602,0.6949373547039227,1,0,0
0,1,0.090133659,0.9127834304185819,0.9684468350697865,0,1,0
0,1,0.31134444337211414,0.21234381129990357,-0.567119125,1,0,0
0,0,1.0719819487524251,0.9548411456545641,-0.073287666,1,0,0
1,1,0.1828590210756034,0.6254299796980296,0.4946621440149533,0,1,0
0,0,-0.440843077,-1.312139184,-0.550733632,0,0,1
0,0,0.28669352164925277,0.4733640865759113,0.6941157269735014,1,0,0
1,0,-1.747889717,0.48360684947741817,0.5864638936922334,1,0,0
1,0,1.5264926223562303,0.6928481573375475,-0.493762798,0,1,0
1,1,-0.083066704,-0.873680222,-0.2865475,0,1,0
0,0,0.2262047956844596,-0.693933241,0.039801522,0,1,0
0,1,-1.044700907,-0.526325129,0.25722186698130534,0,1,0
0,1,1.0897090812249959,0.8779073725003533,-0.698512509,0,1,0
1,1,-0.800931487,-2.745629132,-2.01125247,0,1,0
0,1,1.0217357189265528,-1.723092449,-0.874497663,0,1,0
1,1,-0.289499989,0.5652112894744588,0.44941993160828025,1,0,0
1,0,0.39922778445640905,-0.632712945,1.8251130099343265,0,1,0
1,1,-0.823023561,-1.180317427,0.026973097233672694,1,0,0
0,1,0.32012754263039694,0.10560149992135535,-0.498016393,0,1,0
0,0,-0.955205975,-0.774960381,-1.882196018,0,0,1
0,0,0.15244864589534785,0.6119738257523022,0.8668274755590804,1,0,0
0,0,0.35355717106313167,-1.088262622,-1.136100633,0,0,1
0,0,1.197624550829059,0.8713309613344096,0.12508836135881968,1,0,0
1,0,1.2121675164579824,0.27842602376747755,-0.646319259,1,0,0
0,0,0.16745070065838616,-0.195179111,-0.619993704,0,0,1
0,1,-0.424232966,-0.6270368,0.4856855274170184,0,0,1
0,1,-0.605456491,-0.285119019,0.9596861838577085,1,0,0
0,0,-0.402746269,0.9968806833490876,-0.595124124,0,0,1
0,0,-0.001404912,0.11615626172548375,0.7379866778219502,1,0,0
1,0,0.18501362714182337,-0.357980085,-0.167861825,0,1,0
0,0,-0.461013226,-0.900408193,-0.693975692,0,0,1
0,1,-0.592747503,0.9594333060529807,1.2228960421856088,0,1,0
0,1,1.5871562127754841,-0.025791525,-0.153237784,1,0,0
0,0,0.1678437830237739,0.3272533685843051,-1.239809723,0,0,1
0,0,1.5697529611424033,0.71361007,-0.736359148,1,0,0
0,1,0.42978172720970254,-1.049783554,-0.824830881,0,1,0
0,1,0.059511862,0.6475501832446883,0.38323554550350375,0,0,1
0,1,1.195285365185692,1.7264434927385996,1.7487228181915238,1,0,0
0,0,0.9949248947082971,0.8511060393084158,2.047931346085201,1,0,0
0,0,2.163369179312444,0.2006101205688614,-0.653806819,0,1,0
0,1,-0.576787946,-0.822964341,0.3957310490102486,1,0,0
1,0,0.2940122599943622,-0.330410173,-1.548451093,1,0,0
0,0,0.9288268195039819,-0.83378791,0.054067221856218144,0,1,0
1,0,0.2291527014840748,0.41013186984122363,-0.351829489,0,1,0
0,1,-0.191018931,0.080757418,-0.753449879,0,0,1
0,1,1.485427360577366,0.8604803740319309,1.8158721665863697,0,0,1
0,0,-0.051937841,0.37656450769319494,0.7756909001538387,0,1,0
0,0,-1.231860915,-1.001340879,-0.985916033,0,0,1
0,0,0.4006193419763547,0.7910865083544295,-0.438357395,1,0,0
1,0,1.0500231421214168,0.39713634261614456,1.1873521707392216,1,0,0
0,1,0.15560451225661742,-0.512759575,-0.907441638,0,1,0
0,0,0.18448287727031365,0.788647026,0.21399361854568022,0,1,0
0,1,1.770108237543894,0.9377424525572255,-0.722853646,1,0,0
0,1,1.4175910379873555,1.1250348403598103,0.8141459966466993,0,1,0
1,1,-2.360656085,-1.953652304,-0.401393163,1,0,0
1,1,-0.773865272,-0.2876173,0.003115201,0,0,1
1,1,-0.642383432,-0.403940174,0.2722812435427661,0,1,0
0,0,-0.425939653,-0.63310768,-0.426871736,1,0,0
0,0,-0.349574606,0.030457801038298912,0.6695347079308538,1,0,0
1,1,-1.188808221,-0.020528694,-0.204939414,1,0,0
0,0,-0.995157273,-1.564105973,0.090971378,0,1,0
0,0,0.992436667,0.7477907743274235,0.2898521914250077,1,0,0
0,1,1.8749796473988356,0.8650574089769623,1.474636372049353,0,0,1
0,0,0.13120735189361346,-0.349076383,-1.089470903,0,1,0
1,1,-0.580926024,-0.390594061,0.24308628266557775,0,1,0
0,0,-0.848514171,0.011831874,0.5462855526524489,1,0,0
0,1,-1.366775611,-0.987539218,-1.754037163,1,0,0
0,0,-2.051947572,-1.595960834,0.5682827785465158,0,0,1
0,1,0.4030259082660706,0.9556357708305862,0.7649888702238562,0,0,1
1,0,1.0555546394920614,-0.235951514,-1.566043991,0,1,0
0,0,0.7440554951420997,0.045483691,1.307226351626426,1,0,0
1,0,0.26466843317412775,1.3498669355294786,0.8476107082905058,1,0,0
0,1,-0.914230296,0.3342027749889016,-0.74416149,1,0,0
1,0,0.9494442849219467,0.11998449622380569,-0.234563641,0,1,0
0,1,0.5942529013128552,-1.166458667,0.22637038845645172,1,0,0
1,1,-0.063575147,0.12081588540950239,0.34591705974801384,1,0,0
0,0,-0.250273204,-1.357995438,-0.444221521,0,1,0
1,1,-0.075926758,1.3571390342471594,1.0137252209007903,0,1,0
0,1,0.3464534642760851,0.6536420102714033,0.38946505522127123,0,1,0
0,1,1.184601365691013,1.1391912090310454,1.2949264412772326,0,1,0
0,0,0.5210511322615538,0.5051289829396469,1.6403981992657861,0,1,0
1,1,-0.170780752,-0.70951615,0.33122752638593295,0,1,0
0,0,-0.932772257,-1.585068699,-1.006808135,0,0,1
0,0,-1.128868267,-0.895362102,1.1004707972206202,1,0,0
0,0,-1.103202821,0.349375025,1.985084916547067,1,0,0
0,0,-0.777429316,0.016750610763597563,0.005950574,0,0,1
0,1,0.4395278953737418,1.1684237701338651,1.4119945096160176,1,0,0
0,1,-0.659155376,0.8320454260616309,0.095001583,0,0,1
1,0,0.5020912000217914,-0.950879142,-0.149838873,0,1,0
0,1,1.4745234329619075,0.1725283073987804,-1.280134697,0,1,0
1,1,-0.726754799,-0.247898968,0.649740345,1,0,0
0,0,0.2043157845502996,-0.170527123,-0.404854041,1,0,0
1,1,0.2031085921505694,0.7141350888568719,-1.529276633,0,1,0
0,0,-0.660869226,0.7076788448605603,-0.737601704,0,1,0
0,0,-1.603229638,-3.213721312,-1.592401155,1,0,0
0,1,0.1489178283306735,0.016988223027666824,-0.915125993,0,0,1
1,1,0.11260013207811619,1.4061084219975772,-0.966779614,0,0,1
1,1,-0.929822364,-1.498469644,-0.911201893,1,0,0
